id_paciente,cns,nome,data_nascimento,sexo,idade,id_bairro,dum
4221,710075723397474,João Miguel Lima,1965-12-20,M,58,8,
4222,788039788184020,Sophia das Neves,2015-11-03,F,8,10,
4223,746440837629269,Mariah Duarte,2001-02-08,F,22,5,2023-02-01
4224,757628773259984,Sr. Vicente das Neves,1946-11-29,M,77,3,
4225,734604154746173,Isis Pinto,1995-11-03,F,28,10,
4226,747214626563843,Sra. Cecília Barros,1963-02-21,F,60,5,
4227,785149287610891,Luiz Gustavo Freitas,1965-01-28,M,58,2,
4228,761011799991708,Srta. Lunna Martins,1979-10-13,F,44,1,
4229,744473408932592,José Miguel Oliveira,1941-08-16,M,82,10,
4230,732688875164071,Manuela Sá,1985-03-14,F,38,8,
4231,765335784008299,Maria Luísa Araújo,2018-07-04,F,5,1,
4232,741697573715814,Srta. Aylla da Costa,2000-03-19,F,23,9,
4233,723452003126124,Isis Campos,1964-03-26,F,59,4,
4234,713258815085989,Noah Ramos,1972-07-21,M,51,2,
4235,761185250834411,Srta. Cecilia Novais,1945-08-21,F,78,9,
4236,748963967909672,Dra. Kamilly Casa Grande,1985-05-30,F,38,9,
4237,717009409234959,Gael Jesus,1942-01-08,M,81,10,
4238,762938536326493,Brenda Costa,1956-01-24,F,67,10,
4239,785192164270662,Milena Novais,2015-06-04,F,8,9,
4240,790679859599092,Leonardo Duarte,1957-01-16,M,66,8,
4241,758544696491726,Diogo Correia,1950-10-15,M,73,10,
4242,788081400452043,Davi Lucas Alves,1975-09-09,M,48,7,
4243,717260698978453,Ana Vitória Pires,1969-03-15,F,54,5,
4244,777509278414574,Maria Julia Vasconcelos,1967-08-05,F,56,2,
4245,723366419899078,Carlos Eduardo Ferreira,1953-09-01,M,70,10,
4246,717506511845268,Juliana Araújo,1993-08-09,F,30,9,
4247,711113163134418,Murilo Câmara,2019-07-02,M,4,9,
4248,788688457909930,Antônio Mendonça,1940-12-28,M,83,2,
4249,770782794208564,Dr. Daniel Correia,1966-07-09,M,57,10,
4250,736178854798899,Cecília Sampaio,2010-07-01,F,13,7,
4251,725282365052833,Matteo Andrade,1991-07-21,M,32,7,
4252,771578081433368,Ana Carolina Porto,1989-07-17,F,34,1,
4253,762777328116493,João Gabriel Brito,1942-10-30,M,81,2,
4254,747979563602337,João Miguel Souza,1967-10-10,M,56,5,
4255,796370128477433,Rhavi Andrade,2001-03-13,M,22,4,
4256,766054854929768,Marcelo Machado,2025-05-10,M,-2,9,
4257,760789575770007,Alice Marques,2009-08-25,F,14,2,
4258,767330152257318,Srta. Cecilia Souza,1950-11-16,F,73,1,
4259,743892208120281,Sr. Isaac Mendonça,1953-02-20,M,70,2,
4260,772181813328827,Srta. Gabriela Cavalcanti,1957-12-19,F,66,5,
4261,745346410865737,Sra. Alexia Pastor,2013-06-22,F,10,7,
4262,751906659135108,Beatriz Sousa,1943-12-04,F,80,3,
4263,791342404589986,Maria Julia Ramos,1943-02-08,F,80,10,
4264,710980007761348,Arthur Miguel Alves,1982-11-06,M,41,8,
4265,779502294758170,Ana Júlia Guerra,1982-02-06,F,41,8,
4266,760674340332544,Luara Moreira,1988-09-01,F,35,9,
4267,781824975324332,Maria Sophia Aragão,1968-03-06,F,55,9,
4268,761105383952560,Renan Cavalcanti,1961-04-24,M,62,5,
4269,738068519643110,Sophie Montenegro,2011-05-12,F,12,4,
4270,710973914523009,Ana Júlia da Conceição,1971-05-12,F,52,4,
4271,788951375035236,Luna da Cruz,1962-06-09,F,61,10,
4272,791497934103956,Gustavo Henrique Melo,2007-10-22,M,16,2,
4273,779774164309051,Rodrigo Macedo,1976-10-05,M,47,9,
4274,759777740665998,Luísa Azevedo,1974-11-01,F,49,1,
4275,754729185021382,Maria Alice Almeida,1965-07-16,F,58,9,
4276,786795488943505,Marcos Vinicius Cirino,1949-02-03,M,74,5,
4277,752480137237720,Dra. Larissa Silveira,1998-06-11,F,25,10,2022-12-12
4278,747422156223536,Bryan Vasconcelos,1969-10-14,M,54,3,
4279,766987927255824,Bernardo Câmara,2023-08-24,M,0,1,
4280,770455092796761,Sr. Davi Dias,1969-09-14,M,54,8,
4281,740871062610982,Henry Gabriel Ramos,1985-03-18,M,38,6,
4282,756924240273002,Sr. Cauã Freitas,2017-06-05,M,6,9,
4283,764976322509546,Arthur Miguel Jesus,1947-02-03,M,76,9,
4284,756441218841331,Manuela Sá,2012-03-21,F,11,4,
4285,780520878023078,Noah Albuquerque,1971-06-07,M,52,3,
4286,778692433682780,Evelyn Azevedo,2000-02-06,F,23,10,2023-03-29
4287,749015141895263,Pedro Miguel Pires,2014-08-24,M,9,4,
4288,738825165286960,Theodoro da Rosa,2018-12-03,M,5,1,
4289,790432175133719,Vicente Viana,2001-10-14,M,22,2,
4290,786863099756238,Ravy Fogaça,1983-06-23,M,40,3,
4291,746233720138127,Maria Liz Ferreira,1983-11-26,F,40,6,2023-01-11
4292,785990046166772,Liam Ramos,1951-08-07,M,72,1,
4293,762521794381300,Sr. Mateus da Mata,1956-11-13,M,67,7,
4294,746816058338356,Sophie Dias,1988-04-29,F,35,1,
4295,748749819907445,Maitê das Neves,1979-11-10,F,44,1,
4296,766827954770290,Sra. Luísa Cirino,1984-09-05,F,39,4,
4297,769391821577559,Ísis Teixeira,1950-01-24,F,73,5,
4298,780516698894325,Caio Leão,1983-03-24,M,40,6,
4299,796090545189700,Nina da Mota,1994-12-23,F,29,1,
4300,796620547634105,Rafael Fernandes,2008-02-10,M,15,2,
4301,787802816090886,Maria Luísa Fogaça,1956-04-08,F,67,4,
4302,751645996295955,Luiz Felipe Costela,1987-09-22,M,36,2,
4303,721971516088621,Ana Vitória Porto,1950-11-18,F,73,3,
4304,720146799459120,Isadora Nascimento,1998-05-15,F,25,2,
4305,751273630657096,Isis Dias,2000-01-04,F,23,2,
4306,732051397149683,Thales Viana,2019-06-22,M,4,6,
4307,722539862180048,João Lucas Melo,1983-12-28,M,40,6,
4308,731403765442667,Srta. Maitê Martins,2025-09-21,F,-2,6,
4309,711094614470352,Sra. Olivia Marques,2000-06-12,F,23,6,
4310,799199552241331,Daniela da Cunha,2015-07-01,F,8,5,
4311,728384046216788,Olívia Silveira,2012-10-20,F,11,5,
4312,731815206765679,Ana Luiza Vasconcelos,1952-02-12,F,71,2,
4313,776849127026195,Sra. Maria Flor Fogaça,1946-01-16,F,77,2,
4314,776921830664767,Dra. Ana Lívia Albuquerque,2001-04-14,F,22,2,
4315,712760667173498,Dra. Ana Sophia Nascimento,2013-07-23,F,10,5,
4316,793769932860633,Gael Sales,2008-02-28,M,15,6,
4317,767830770587596,Joana Vasconcelos,1986-11-13,F,37,6,
4318,782363777972074,Luiz Miguel Mendonça,2002-09-17,M,21,10,
4319,761488626201590,Dr. Levi Borges,1999-08-04,M,24,5,
4320,746812086565849,Catarina Carvalho,1952-04-17,F,71,9,
4321,765960950913530,Larissa Novaes,1974-08-14,F,49,3,
4322,754904322820653,Kevin Silveira,1987-05-19,M,36,4,
4323,778626965585875,Marcelo Fernandes,2025-04-19,M,-2,2,
4324,758404599390413,Helena Cardoso,2011-03-25,F,12,5,
4325,768139038884844,Dra. Olívia Camargo,1963-03-02,F,60,6,
4326,799216624266915,Maysa Moura,1984-03-14,F,39,4,2022-09-19
4327,752158956569832,Dra. Hellena Pinto,1954-11-22,F,69,5,
4328,736243629180851,Kevin Costa,1995-10-16,M,28,8,
4329,798835651690307,Bianca Aparecida,1997-02-13,F,26,7,
4330,720977009240169,Maria Fernanda Campos,1971-02-05,F,52,10,
4331,718323944764129,Alice Cardoso,2006-12-09,F,17,9,2023-03-11
4332,793327712704469,Lunna Marques,2018-05-16,F,5,9,
4333,764671021393968,Melina Araújo,1977-06-07,F,46,9,
4334,793262254629925,Dante Jesus,2014-10-16,M,9,5,
4335,742569352218766,Jade da Cruz,2011-12-12,F,12,4,
4336,741480450917313,Marcelo Silva,1981-03-13,M,42,8,
4337,794134757618797,Aylla Oliveira,1966-07-25,F,57,4,
4338,752699223010933,Laís Alves,1970-03-07,F,53,5,
4339,733166344086454,Maria Isis Novais,1957-10-03,F,66,10,
4340,744784770819538,Dr. Enrico Correia,1995-12-08,M,28,5,
4341,775456066215923,Luiz Fernando Moura,1958-06-14,M,65,7,
4342,752305696673498,Giovanna Sá,1945-04-09,F,78,10,
4343,722290639698656,Dra. Larissa Castro,1946-08-30,F,77,5,
4344,757436225382969,Davi Lucas Gomes,1944-04-22,M,79,7,
4345,725208817182873,Srta. Isabella Campos,2002-01-09,F,21,5,
4346,756217323778936,Sra. Mariane Alves,2005-08-29,F,18,8,2022-10-11
4347,727429764131720,Pedro Rezende,1954-11-16,M,69,7,
4348,791887841851176,Sra. Milena Sales,1991-05-15,F,32,3,2022-10-27
4349,729703482408243,Agatha Jesus,2013-07-29,F,10,4,
4350,792104365969953,Marcos Vinicius Leão,1980-01-14,M,43,9,
4351,762715358458584,Dra. Ana Sophia Rezende,1959-02-23,F,64,9,
4352,766194042217950,Cecilia Sá,1994-09-23,F,29,7,2023-03-08
4353,752600431185738,Srta. Bárbara Correia,2020-01-19,F,3,6,
4354,753421112552771,Kamilly Martins,1992-06-20,F,31,3,
4355,776282650058380,Davi Luiz Oliveira,1968-12-15,M,55,7,
4356,760604324846439,Marina da Luz,1985-12-18,F,38,2,2023-02-02
4357,799664196751438,Maria Isis Ramos,1989-01-30,F,34,10,2022-08-16
4358,781732730130752,Ágatha Martins,1968-01-12,F,55,4,
4359,784056728248077,Isabelly Moreira,1991-12-24,F,32,8,2023-03-02
4360,761246266196598,Miguel Novaes,1945-11-08,M,78,10,
4361,788143157885866,Sra. Stephany da Conceição,2003-12-03,F,20,7,
4362,794949352827760,Emilly Moura,2012-04-06,F,11,5,
4363,775455998318870,Maria Helena Casa Grande,1954-08-28,F,69,2,
4364,732868254334783,Luan Alves,1943-12-14,M,80,5,
4365,728139037749411,Isabel Rios,1962-10-24,F,61,8,
4366,757630762528339,Emilly Jesus,1958-01-06,F,65,4,
4367,747868594757043,Leandro Pires,1980-08-30,M,43,4,
4368,790781013823633,Helena Câmara,1985-04-02,F,38,5,
4369,778031493579525,Srta. Maria Fernanda Moura,1958-05-09,F,65,3,
4370,771113139835384,José Miguel Mendonça,1970-02-16,M,53,10,
4371,793577830158621,Lunna Camargo,1998-08-21,F,25,2,
4372,714955522368981,Eduarda Marques,1957-10-14,F,66,4,
4373,759612886019878,Maya Monteiro,1986-10-20,F,37,1,2022-08-20
4374,742958413730414,Jade Teixeira,1973-08-05,F,50,9,
4375,780952084257367,Mariane Novais,2001-11-19,F,22,10,
4376,742629458773970,João Vitor Caldeira,1991-06-02,M,32,8,
4377,724495766245393,Sr. Kaique Sales,1966-12-04,M,57,10,
4378,762942612194100,Laura Silva,1998-07-23,F,25,10,2023-01-27
4379,722324258472725,Oliver Martins,1967-03-27,M,56,3,
4380,721868104369578,Maria Laura Viana,2009-12-26,F,14,8,
4381,788074375538135,Maria Viana,1961-10-14,F,62,3,
4382,764509787558371,Juliana da Cruz,1976-10-20,F,47,5,
4383,723939397654531,Luiz Fernando Viana,1954-12-02,M,69,1,
4384,742408432617066,Mirella Abreu,1982-08-08,F,41,8,
4385,728910637090654,Dr. Caio Garcia,2015-09-12,M,8,10,
4386,724337883644430,Dra. Ísis da Cruz,1965-01-04,F,58,2,
4387,769493117637589,Maria Luiza Siqueira,1963-09-17,F,60,4,
4388,780504000891613,Sra. Hellena Novais,2011-05-17,F,12,2,
4389,766111303301363,Alícia Aragão,2013-07-28,F,10,5,
4390,751387499162106,Maria Cecília Brito,1946-07-17,F,77,1,
4391,787645164343311,Lucca da Rocha,1958-06-09,M,65,3,
4392,723986476387022,Vinícius Mendonça,2010-05-01,M,13,5,
4393,730779316196529,Ana Luiza Silva,1986-01-25,F,37,9,
4394,769011472376254,Luiz Gustavo Macedo,1972-07-31,M,51,5,
4395,771076518932243,Noah Casa Grande,2021-05-25,M,2,4,
4396,791527302631931,Ana Julia Pimenta,1985-02-14,F,38,2,
4397,728094294965430,Melissa Camargo,1980-11-23,F,43,10,
4398,716598325713342,Zoe Cavalcante,2018-04-05,F,5,2,
4399,723043072252815,Levi Sousa,1987-06-29,M,36,5,
4400,790748325875249,Zoe Siqueira,2023-03-31,F,0,7,
4401,793020586452678,Helena Farias,1976-09-04,F,47,8,
4402,795232287343828,Ana Alves,1981-06-09,F,42,10,2023-03-08
4403,772708575881793,Sra. Maysa Costa,1963-02-14,F,60,9,
4404,770754669602754,Juliana Vieira,1969-09-21,F,54,7,
4405,795587603851704,Isabelly Pimenta,2023-12-23,F,0,2,
4406,785279394000268,Rodrigo Sá,1998-12-08,M,25,1,
4407,781631524912178,Isabelly Silva,1985-10-17,F,38,4,2022-11-19
4408,712999991073167,Giovanna da Cruz,2005-01-24,F,18,9,
4409,759986764111160,Otto Cavalcanti,1960-01-28,M,63,6,
4410,743418183697641,Ravy Guerra,1949-10-06,M,74,4,
4411,713791385994530,Thiago Alves,1987-08-10,M,36,10,
4412,737050419083619,Natália Moraes,1948-07-18,F,75,1,
4413,723670724556111,Yago Marques,1971-02-16,M,52,3,
4414,740524667290662,Luísa da Paz,2008-11-04,F,15,2,
4415,754289999882018,Ana Laura Sales,1949-12-27,F,74,7,
4416,776051298969415,Thiago Cirino,2014-12-03,M,9,5,
4417,739063503389136,Dra. Cecilia Cavalcante,1991-05-20,F,32,9,
4418,713905053103282,Leandro Cardoso,1991-03-12,M,32,10,
4419,798833596306377,Srta. Isabelly Barbosa,1987-08-01,F,36,8,
4420,754087023821751,Jade Caldeira,1951-05-25,F,72,3,
4421,782132381622721,Maria Sophia Carvalho,2003-10-16,F,20,3,
4422,737357384152908,Joaquim Cassiano,2004-10-09,M,19,7,
4423,793038780753132,Lunna Silveira,1957-09-29,F,66,5,
4424,794761043861568,Isaque Nunes,1945-09-09,M,78,1,
4425,713733762815424,Lorena Santos,2018-12-19,F,5,1,
4426,786887385341056,Milena Monteiro,1956-06-10,F,67,10,
4427,711005568673444,Ana Lívia Guerra,1980-01-31,F,43,4,2023-01-25
4428,767383525264909,Dra. Helena Pinto,2026-01-11,F,-3,8,
4429,745843783418452,Lorenzo Montenegro,2011-11-28,M,12,1,
4430,768251607667127,Dr. Mateus Duarte,2024-08-17,M,-1,2,
4431,714172906262239,Ágatha Macedo,1975-07-01,F,48,9,
4432,731007957223033,Clarice Brito,1991-02-10,F,32,6,2022-09-06
4433,731952015602319,Alana Santos,2001-10-08,F,22,8,
4434,739442357833096,Cecilia Pimenta,1994-01-25,F,29,2,
4435,743000564309571,Arthur Gabriel Casa Grande,1956-01-12,M,67,1,
4436,733275094482572,Isabella Rocha,1955-10-18,F,68,8,
4437,718373327992570,Maria Julia Farias,2024-12-15,F,-1,7,
4438,733016201740478,Larissa Souza,1947-01-10,F,76,2,
4439,765006747003955,Anthony Ramos,1945-12-06,M,78,8,
4440,782511998811411,Matheus Nogueira,2008-11-26,M,15,3,
4441,770388121544163,Jade Rodrigues,1957-03-01,F,66,7,
4442,715095244921792,Dr. Pedro Lucas Teixeira,1945-11-10,M,78,4,
4443,786661477714302,Vitor Hugo Teixeira,1996-06-04,M,27,4,
4444,746114034575414,Bernardo Souza,1941-08-24,M,82,8,
4445,762977216530550,Camila das Neves,2006-10-25,F,17,5,
4446,724500042376713,Ana Cecília Moraes,1988-11-24,F,35,8,2023-03-06
4447,734498097471312,Stella Brito,1950-05-19,F,73,2,
4448,710115706306182,Emanuella Rezende,1976-10-07,F,47,10,
4449,783130921608379,Leandro Martins,1942-06-18,M,81,1,
4450,730938286533347,Anthony Campos,1985-04-16,M,38,1,
4451,732614419729130,Ravy Costa,2016-05-07,M,7,6,
4452,715799699852334,Maria Cecília Porto,1977-08-03,F,46,10,
4453,781847687818527,Camila Mendes,1974-04-25,F,49,2,
4454,718911947883608,Valentina Castro,2007-07-02,F,16,1,2023-01-07
4455,749091946948473,Maysa Sá,1982-03-11,F,41,9,2022-08-21
4456,764372251095324,Rhavi da Rosa,2016-09-25,M,7,1,
4457,715790564581125,Melissa Macedo,1989-04-22,F,34,4,2022-10-17
4458,793796660145456,Alice Correia,1944-10-23,F,79,7,
4459,751652372225264,Luna Viana,1998-07-26,F,25,8,
4460,775724043995987,Ana Moreira,1992-03-01,F,31,1,
4461,727742407020093,Srta. Ana Julia Moreira,2019-12-20,F,4,2,
4462,755040635406145,Sra. Carolina Machado,1963-03-05,F,60,1,
4463,729093410774561,Caio Costa,1979-02-10,M,44,9,
4464,736483621735820,Maria Sampaio,1944-03-27,F,79,1,
4465,736875666589062,Vitória Fernandes,2003-08-06,F,20,5,
4466,768866869753097,Esther Viana,1947-10-12,F,76,10,
4467,715015893911234,Anna Liz Cardoso,2013-10-18,F,10,1,
4468,758750648070125,Enrico Teixeira,2006-12-17,M,17,7,
4469,758330695401912,Sra. Nicole Dias,2020-05-03,F,3,8,
4470,755697196471326,Jade Vasconcelos,2006-03-16,F,17,3,
4471,797263859412876,Maria Alice Castro,1961-07-10,F,62,6,
4472,798107648869268,José Siqueira,1991-10-23,M,32,2,
4473,730699453743833,Ana Sophia Costa,1976-01-26,F,47,2,
4474,759327647142805,Yan Sales,2020-11-05,M,3,4,
4475,791883788976708,Dra. Maria Liz da Mata,2012-03-20,F,11,4,
4476,736978793233343,Ana Carolina Alves,1993-02-21,F,30,8,
4477,720125746477710,Daniela da Cunha,1965-04-30,F,58,3,
4478,713158622467809,Yuri Borges,1962-10-24,M,61,10,
4479,768685787186759,Sophie Garcia,1942-10-18,F,81,7,
4480,733495296356113,Marcela Azevedo,2020-12-05,F,3,5,
4481,749102395106747,Ana Pacheco,2015-02-26,F,8,10,
4482,768713210327550,Raquel Camargo,1990-09-09,F,33,4,
4483,780776467341900,Laura Campos,2013-10-08,F,10,5,
4484,763642446446392,Luiza Guerra,1964-10-31,F,59,1,
4485,746889555520650,Esther Rios,2021-06-30,F,2,5,
4486,781049770340721,Bárbara Silva,2014-02-09,F,9,6,
4487,774853531334823,Maria Flor Vasconcelos,2017-09-17,F,6,10,
4488,734362899985249,José Marques,1941-07-10,M,82,10,
4489,781989791490597,Lunna Monteiro,1968-05-26,F,55,9,
4490,713946458696395,Bryan da Rocha,1979-08-28,M,44,9,
4491,718435039756622,Manuella Cunha,1961-05-07,F,62,8,
4492,716073554094436,Ana Julia Mendonça,1960-03-23,F,63,7,
4493,797393065038039,Kaique Teixeira,1946-05-18,M,77,6,
4494,753853544910805,Srta. Marcela Nunes,2008-01-28,F,15,9,
4495,716235670390326,Maria Flor Brito,1998-06-15,F,25,5,
4496,724470311426532,Bárbara Barbosa,1976-03-13,F,47,5,
4497,797766710855563,Marcela Ribeiro,2023-03-13,F,0,9,
4498,711202976344396,Hellena Pereira,1949-09-03,F,74,10,
4499,737689368502441,José Miguel Costa,2014-04-10,M,9,3,
4500,791504400123072,José Pedro Alves,1980-01-08,M,43,5,
4501,719035430972158,Larissa Vasconcelos,2018-07-14,F,5,9,
4502,724743575943983,Emanuella Fernandes,2005-02-25,F,18,3,
4503,752516756208606,Sra. Ana Luiza Macedo,2022-06-03,F,1,9,
4504,743822736952549,Julia Viana,2003-10-14,F,20,1,2022-12-01
4505,713173253329255,Sra. Raquel Vargas,1972-05-02,F,51,4,
4506,727919013982741,Luna Nunes,1960-09-02,F,63,10,
4507,750362334055415,Dra. Catarina Carvalho,1971-11-26,F,52,6,
4508,723855833584056,Lavínia Campos,1968-08-23,F,55,3,
4509,785541556726252,Cecilia Moura,2013-12-19,F,10,8,
4510,753053470502722,Rebeca Novais,1955-09-24,F,68,6,
4511,715365935079788,Valentim Casa Grande,1956-04-17,M,67,7,
4512,773256510591349,Gustavo Henrique Duarte,1996-03-29,M,27,10,
4513,772650556655057,Sr. Bento da Mata,1986-11-03,M,37,3,
4514,744099294610771,Sr. Antony Costa,1967-06-13,M,56,10,
4515,713048312867668,Lunna Vargas,1954-11-12,F,69,2,
4516,770618626523161,Heloisa Ribeiro,2002-06-01,F,21,1,2022-10-10
4517,788078954105308,Lorena da Costa,1978-06-05,F,45,9,
4518,721333088533266,Hellena Silva,2025-01-19,F,-2,2,
4519,794571089675841,Camila Cassiano,1943-08-03,F,80,1,
4520,730047472126227,Alexia Pimenta,1947-01-18,F,76,9,
4521,712774481273020,Luiz Gustavo Pimenta,2010-06-15,M,13,4,
4522,730404475981077,Benjamin Andrade,1940-10-19,M,83,6,
4523,760044209738425,Melina Azevedo,1974-04-02,F,49,6,
4524,728241554796078,Nicole Caldeira,1994-11-01,F,29,2,
4525,762156215646819,Helena Casa Grande,1952-01-21,F,71,2,
4526,789556138263648,Beatriz Oliveira,2018-12-08,F,5,10,
4527,760553875902224,Isaac Cavalcante,1980-05-31,M,43,5,
4528,724365500482823,Isis Novaes,2008-02-07,F,15,8,
4529,716155902756585,Isaac Silva,2000-10-22,M,23,6,
4530,720122640936480,Isabel da Mata,1971-01-07,F,52,7,
4531,731304624062167,Emanuelly Araújo,1956-11-10,F,67,7,
4532,734981208609675,Helena Costela,1990-04-23,F,33,6,
4533,732519070637725,Manuella Lima,1945-09-09,F,78,4,
4534,718406897705660,Ísis Dias,1969-05-27,F,54,6,
4535,748401880221564,Srta. Júlia Fernandes,1988-03-26,F,35,10,
4536,790635663786931,Liz Leão,2000-12-31,F,23,8,
4537,797345070717093,Sra. Valentina Marques,1997-09-28,F,26,8,
4538,762032098909158,Heitor Cavalcante,1994-07-08,M,29,6,
4539,734710366634804,Raquel Guerra,2013-04-16,F,10,3,
4540,775107411513901,Helena Viana,1940-12-22,F,83,3,
4541,746498270037720,Ana Laura Duarte,2005-04-02,F,18,6,2023-02-21
4542,720432558798447,Sr. João Guilherme Vargas,1951-11-30,M,72,2,
4543,729308404229038,Dr. Renan Nascimento,1982-12-10,M,41,3,
4544,739369683685889,Caio Correia,1977-02-10,M,46,7,
4545,787849868506989,Dra. Ana Laura Nunes,1974-11-20,F,49,10,
4546,791718460899071,Sr. Pedro Monteiro,1998-05-08,M,25,10,
4547,718929819820040,Ísis Moreira,1987-10-24,F,36,1,
4548,750003710634005,Clarice Cunha,1963-06-10,F,60,6,
4549,728772132634677,Vinícius Lima,2002-03-11,M,21,1,
4550,710971446299879,Maria Cecília Campos,2020-01-09,F,3,9,
4551,722558441965490,Lorenzo Sá,2003-11-19,M,20,4,
4552,763718744878767,Sr. Erick Novais,1997-07-19,M,26,10,
4553,737708652459123,Maria Laura Castro,1969-12-22,F,54,8,
4554,759038251291411,Maria Flor da Cunha,1980-06-14,F,43,7,
4555,771204882518562,Nicole Araújo,1963-12-01,F,60,1,
4556,762227187710271,Camila Mendes,1959-04-18,F,64,2,
4557,770938913812981,Sra. Maria Isis Fernandes,1968-06-30,F,55,4,
4558,799238091997497,Dr. Antônio Sá,1988-10-23,M,35,4,
4559,714328420303015,Antonella Teixeira,2006-07-09,F,17,9,
4560,713581366533736,Vitor Gabriel Gomes,1984-03-05,M,39,2,
4561,760409722914398,Luan Moura,1955-02-13,M,68,3,
4562,793147496834219,Rael Vargas,1961-02-07,M,62,1,
4563,778963024418868,Sr. Levi Machado,2025-06-13,M,-2,2,
4564,748666238450513,Sra. Anna Liz Ribeiro,2010-01-11,F,13,9,
4565,741750681033441,Esther Barbosa,1964-12-26,F,59,2,
4566,710413026593913,Isabela Novaes,1975-12-21,F,48,1,
4567,722573089855012,Sra. Maya da Rocha,2001-08-29,F,22,10,
4568,728888982476263,Alana Duarte,1977-08-14,F,46,6,
4569,787387056502789,Thales Costa,1971-04-25,M,52,4,
4570,736451786028309,Srta. Eloah Pimenta,2013-07-17,F,10,1,
4571,728819388185582,Bella Novais,1947-09-30,F,76,4,
4572,773065727560258,Raquel Pimenta,2009-06-10,F,14,9,
4573,736257015653469,Julia Vargas,1941-11-08,F,82,7,
4574,731510455729705,Bianca Novais,1944-07-14,F,79,6,
4575,785316760345738,Isabel Araújo,2024-10-05,F,-1,7,
4576,738222773558254,Dra. Raquel Câmara,1976-12-16,F,47,5,
4577,720818790637524,Melina Silva,1964-03-09,F,59,10,
4578,769881344508302,Dr. Pedro Miguel Pereira,1960-10-18,M,63,7,
4579,760416965036409,Dom Casa Grande,1979-07-16,M,44,5,
4580,784033865414864,Rael Fonseca,2019-04-24,M,4,3,
4581,727751875914067,Fernanda Borges,1999-04-16,F,24,4,
4582,767656363517998,Sra. Maria Luiza Vieira,2011-03-25,F,12,2,
4583,717465903189026,Clarice das Neves,1976-12-25,F,47,8,
4584,772295892237240,Bárbara Câmara,1991-07-06,F,32,8,
4585,718373124907934,Isis Jesus,2007-08-24,F,16,6,2022-12-30
4586,767866131394041,Stephany Cardoso,1998-10-01,F,25,1,
4587,727825912738892,Arthur Gabriel Pires,1955-05-15,M,68,5,
4588,783311136668953,Dr. Luiz Felipe Mendes,1997-04-18,M,26,6,
4589,786817852463973,Letícia Silva,1973-09-20,F,50,3,
4590,770130873900876,Maria Cecília Pastor,1975-05-10,F,48,3,
4591,771582124062246,Isis Mendes,1946-06-26,F,77,6,
